dato1,dato2,dato3,Salida
0.961914,-0.469238,0.146973,0.0
1.361328,-0.588379,-0.200684,0.0
1.405762,-0.657227,-0.214355,0.0
1.08252,-0.952637,-0.327637,0.0
0.888184,-0.709473,-0.220703,0.0
0.957031,-0.718262,-0.253418,0.0
0.949219,-0.577637,-0.183594,0.0
0.950195,-0.432129,-0.006348,0.0
0.897461,-0.304199,0.265137,0.0
1.15625,-0.25293,0.441895,0.0
1.12207,-0.226562,0.344727,0.0
0.999023,-0.312012,0.356934,0.0
0.97998,-0.435059,0.33252,0.0
0.895508,-0.328613,0.370605,0.0
0.829102,-0.400391,0.483887,0.0
0.668945,-0.533203,0.445801,0.0
0.743652,-0.552246,0.42627,0.0
1.076172,-0.679199,0.51709,0.0
1.000977,0.012695,0.832031,0.0
1.04248,-0.390625,0.699707,0.0
0.715332,-0.199219,0.556641,0.0
0.428711,-0.254883,0.521973,0.0
0.378418,-0.211914,0.663574,0.0
0.610352,-0.189453,0.718262,0.0
0.693359,-0.100586,0.54834,0.0
1.12207,-0.370117,0.87793,0.0
0.918457,-0.27002,0.612305,0.0
0.930664,-0.208496,0.29248,0.0
0.731934,-0.495117,0.433105,0.0
0.549316,-0.234863,0.508301,0.0
0.502441,-0.22168,0.423828,0.0
0.553711,-1.575195,0.446777,0.0
0.800293,-1.343262,-0.155762,0.0
0.864746,-1.137695,-0.160156,0.0
0.511719,-0.763184,0.02832,0.0
0.27832,-0.677734,0.079102,0.0
0.318848,-0.695801,0.055664,0.0
0.532227,-0.910645,-0.167969,0.0
0.708496,-1.041504,-0.11084,0.0
0.742188,-0.704102,-0.071777,0.0
0.630859,-0.499023,0.54248,0.0
0.846191,-0.527344,0.206543,0.0
0.711426,-0.583496,0.164551,0.0
0.819336,-0.641602,0.102539,0.0
0.733887,-0.808594,0.098633,0.0
0.624023,-0.844727,0.101074,0.0
0.944336,-0.965332,-0.030762,0.0
1.403809,-1.47998,0.032715,0.0
1.213867,-0.634766,-0.064453,0.0
0.609863,-0.300293,0.047852,0.0
0.646484,-0.288086,-0.037109,0.0
0.709961,-0.417969,-0.173828,0.0
0.890625,-0.412598,-0.115234,0.0
0.958008,-0.417969,-0.01709,0.0
1.098633,-0.611816,-0.053711,0.0
0.938477,-0.613281,0.430176,0.0
1.180664,-0.54248,0.34082,0.0
0.755859,-0.313477,0.161621,0.0
0.78125,-0.508301,0.170898,0.0
1.052246,-0.689453,0.194336,0.0
1.689941,-0.938965,0.202637,0.0
1.180664,-0.521973,-0.027344,0.0
1.333008,-0.38916,-0.097168,0.0
0.905273,-0.400879,-0.125,0.0
0.631836,-0.401855,0.016602,0.0
0.677246,-0.40332,-0.021973,0.0
0.821777,-0.397461,-0.12207,0.0
1.055176,-0.246582,-0.214355,0.0
1.147461,-0.491699,-0.246582,0.0
0.896484,-0.925293,0.61377,0.0
1.443848,-0.364258,0.166992,0.0
0.854492,-0.375488,0.182617,0.0
0.682617,-0.688477,0.064453,0.0
0.582031,-0.624023,0.193359,0.0
0.537598,-0.532715,0.084473,0.0
0.655762,-1.009277,-0.057617,0.0
1.097656,-1.283203,-0.015625,0.0
1.251465,-0.646973,-0.178223,0.0
0.8125,-0.682617,-0.00293,0.0
0.59668,-0.472168,-0.035645,0.0
0.679199,-0.529785,-0.073242,0.0
0.875,-0.623535,-0.019043,0.0
0.605957,-0.570312,0.325195,0.0
0.412109,-0.762695,0.542969,0.0
0.503906,-0.753418,0.619141,0.0
0.520996,-0.777832,0.577148,0.0
0.553711,-0.724609,0.507324,0.0
0.295898,-0.646973,0.494629,0.0
0.497559,-0.817383,0.527832,0.0
0.958008,-1.112793,0.228516,0.0
0.956055,-0.874023,0.197754,0.0
0.896484,-0.572754,-0.019043,0.0
0.571777,-0.490723,0.13623,0.0
0.47168,-0.543457,0.150391,0.0
0.654297,-0.608887,0.069824,0.0
0.830078,-0.777344,0.216797,0.0
1.04834,-0.725586,0.01123,0.0
0.831055,-0.772949,0.155273,0.0
0.831543,-0.73291,0.458008,0.0
0.70166,-0.640625,0.24707,0.0
0.588379,-0.616699,0.243652,0.0
0.616699,-0.855957,0.199219,0.0
0.588379,-0.593262,0.299805,0.0
0.871094,-0.724121,0.280762,0.0
1.394043,-0.89209,0.066895,0.0
1.146973,-0.709473,-0.016602,0.0
1.136719,-0.51123,-0.01123,0.0
0.385254,-0.372559,0.066895,0.0
0.569336,-0.520996,0.077637,0.0
1.069824,-0.410156,-0.116699,0.0
1.344727,-0.417969,0.026367,0.0
1.101074,-0.484375,0.166504,0.0
1.002441,-0.44043,0.282715,0.0
0.831543,-0.083008,0.100098,0.0
0.697754,-0.182617,0.082031,0.0
0.771484,-0.373047,0.242676,0.0
0.861328,-0.382324,0.210449,0.0
1.307617,-0.655762,0.388672,0.0
1.643066,-0.782715,0.334961,0.0
1.614258,-0.374023,-0.134277,0.0
1.121582,-0.343262,-0.035156,0.0
0.964356,-0.376465,0.031738,0.0
0.728027,-0.537109,0.059082,0.0
0.743164,-0.422363,-0.040527,0.0
0.774414,-0.499512,0.203125,0.0
0.980957,-0.812988,0.375977,0.0
0.69873,-0.833984,0.353027,0.0
0.678223,-0.101562,0.589355,0.0
0.815918,-0.475098,0.518555,0.0
0.68457,-0.532227,0.354004,0.0
0.510742,0.15918,0.579102,0.0
1.096191,-0.414062,0.889648,0.0
0.964844,0.585449,0.825195,0.0
1.049316,-0.186523,0.47168,0.0
0.629883,-0.988281,-0.335938,0.0
0.182129,-0.802734,-0.19873,0.0
0.195312,-1.241211,-0.527344,0.0
0.249023,-1.083496,-0.207031,0.0
0.014648,-0.884277,-0.242676,0.0
0.147461,-0.894531,-1.026367,0.0
0.59082,-1.128906,-0.418457,0.0
0.995117,-1.38623,0.37793,0.0
0.436523,-0.666016,0.352051,0.0
0.05127,-0.245605,0.609863,0.0
-0.09375,-1.335449,0.123047,0.0
0.108887,-1.075684,1.181641,0.0
-0.041016,-1.500977,0.229004,0.0
-0.160156,-0.363281,0.417969,0.0
1.258301,-0.12793,0.811523,0.0
-0.022949,-0.968262,0.794434,0.0
-0.226562,-0.880371,0.581055,0.0
-1.071777,-1.160645,0.305176,0.0
-0.79834,-0.251953,0.498047,0.0
-0.170898,0.083496,0.068848,0.0
1.42041,-0.94873,0.706055,0.0
0.677246,-0.908691,0.23877,0.0
0.987305,-1.118652,0.155273,0.0
0.932129,-1.012207,0.091797,0.0
1.108398,-0.688965,0.566895,0.0
0.452148,-1.126465,-0.119629,0.0
1.181152,-0.368652,-0.63916,0.0
0.451172,-0.194336,0.276367,0.0
0.292969,-0.356445,0.730469,0.0
0.539551,-0.717773,0.712891,0.0
1.181641,-0.728027,0.978516,0.0
0.087891,-0.376465,0.730957,0.0
0.791016,-0.335449,1.03418,0.0
0.193848,0.08252,2.05957,0.0
-0.414551,-0.466797,0.730469,0.0
-0.911133,-0.313965,0.609375,0.0
-0.846191,-0.134766,0.582031,0.0
-0.396973,0.113281,0.376465,0.0
0.413574,0.729492,-0.321289,0.0
0.140137,0.692383,0.061523,0.0
-0.339844,1.165039,0.661133,0.0
2.068848,0.020508,-1.045898,0.0
2.480957,-0.133301,-0.821289,0.0
2.043457,-0.286621,0.961914,0.0
1.694824,-0.209473,1.218262,0.0
2.693359,-0.909668,-0.672363,0.0
2.54541,-0.948242,-0.9375,0.0
1.986328,-0.229004,-0.634766,0.0
1.303223,0.127441,-0.491699,0.0
0.95166,0.588379,-0.453613,0.0
0.430664,0.336914,0.041016,0.0
1.054199,-0.145508,0.027832,0.0
1.705078,-1.191895,0.647949,0.0
1.92627,-0.915527,0.351074,0.0
1.442871,-0.388672,0.657715,0.0
1.555664,-0.368164,0.340332,0.0
1.991211,-0.333496,0.046875,0.0
2.052246,-0.244141,-0.459961,0.0
1.528809,-0.439941,-0.177246,0.0
0.963379,-0.154297,-0.048828,0.0
0.539062,-0.021973,0.085938,0.0
0.290527,0.001465,0.19043,0.0
0.437012,-0.202637,0.35791,0.0
0.241211,-0.486816,0.775391,0.0
0.355957,-0.404785,0.947754,0.0
0.469238,-0.58252,0.931152,0.0
0.349609,-0.499512,0.986816,0.0
0.317383,-0.583496,1.05127,0.0
0.578125,-0.82373,0.960938,0.0
0.63623,-0.810547,0.912598,0.0
0.652344,-0.526855,0.620605,0.0
0.442871,-0.538574,0.568359,0.0
0.474121,-0.439941,0.510742,0.0
0.591309,-0.342285,0.406738,0.0
0.891113,-0.291504,0.236328,0.0
1.249023,-0.40332,0.148926,0.0
1.32373,-0.346191,0.14502,0.0
1.236816,-0.179688,0.265137,0.0
1.071289,-0.325684,0.472168,0.0
1.566406,-0.362305,0.350586,0.0
1.624023,-0.230469,-0.097656,0.0
1.826172,-0.230469,-0.186035,0.0
1.276367,-0.29248,-0.041504,0.0
0.717285,0.066406,-0.211914,0.0
0.525879,0.026855,0.112305,0.0
1.055664,-0.200684,0.030762,0.0
1.517578,-0.160156,-0.042969,0.0
1.523438,-0.249512,0.155273,0.0
1.308594,-0.350098,0.327148,0.0
1.318359,-0.345215,0.549805,0.0
1.683105,-0.44043,0.371582,0.0
1.896484,-0.275391,-0.263184,0.0
1.520996,-0.185059,-0.181152,0.0
1.09082,-0.366211,-0.139648,0.0
0.730957,-0.003418,-0.047852,0.0
0.643555,-0.102051,0.26416,0.0
1.245117,-0.384766,0.297852,0.0
1.457031,-0.422852,-0.183594,0.0
1.536621,-0.069336,0.102539,0.0
1.552734,-0.780273,0.54834,0.0
1.547363,-0.165527,-0.025879,0.0
1.759277,-0.04248,-0.329102,0.0
1.057617,-0.375,-0.037598,0.0
1.349609,-0.47998,-0.331543,0.0
1.038086,0.567383,-0.221191,0.0
0.588867,-0.130859,0.286133,0.0
1.696289,-0.472168,-0.115723,0.0
1.51123,0.098145,0.193848,0.0
1.28125,-0.387207,0.256348,0.0
1.409668,-0.482422,0.534668,0.0
2.029785,-0.149414,-0.094727,0.0
1.671387,-0.317383,-0.225586,0.0
1.003906,-0.34668,-0.069336,0.0
0.709473,-0.166016,-0.111816,0.0
0.714844,0.188477,-0.013672,0.0
1.299316,-0.53418,0.071777,0.0
1.676758,-0.640137,-0.125488,0.0
1.501465,0.171875,0.031738,0.0
1.168945,-0.756836,0.309082,0.0
1.685059,-0.709961,0.510254,0.0
1.989258,-0.01709,-0.527832,0.0
1.439941,-0.438965,0.037598,0.0
1.033691,-0.373047,-0.17334,0.0
0.741699,0.097168,-0.072754,0.0
0.835449,-0.015625,-0.03418,0.0
1.455078,-0.630859,0.131836,0.0
1.683105,-0.570801,-0.026855,0.0
1.554199,-0.089844,0.180664,0.0
1.220215,-0.644043,0.331543,0.0
1.799316,-0.876465,0.421875,0.0
1.91748,-0.086914,-0.427734,0.0
1.40625,-0.350586,0.03125,0.0
1.04541,-0.414551,-0.193848,0.0
0.946289,0.020508,-0.149902,0.0
0.817383,-0.114258,0.01123,0.0
1.222168,-0.375488,0.104492,0.0
1.68457,-0.432129,0.126953,0.0
1.5625,-0.066406,0.050293,0.0
1.664062,-0.926758,0.689941,0.0
1.824707,-0.194824,-0.071289,0.0
2.088867,-0.156738,-0.42627,0.0
1.089844,-0.355957,-0.071777,0.0
0.916016,-0.316406,-0.162598,0.0
0.782715,0.300293,-0.09668,0.0
0.914062,-0.318848,0.00293,0.0
1.703613,-0.636719,0.01709,0.0
1.621582,0.154785,-0.062988,0.0
1.223145,-0.53125,0.232422,0.0
1.224121,-0.822754,0.403809,0.0
1.809082,-0.159668,-0.244629,0.0
2.225098,0.006348,-0.551758,0.0
1.157227,-0.379395,0.01709,0.0
0.808594,-0.312012,-0.224121,0.0
0.722168,0.052246,-0.009766,0.0
0.868652,-0.309082,0.163574,0.0
1.687988,-0.469238,0.088867,0.0
1.464844,-0.444336,0.425293,0.0
1.410645,-0.427734,0.333008,0.0
1.38623,-0.810547,0.500488,0.0
1.412109,-0.431641,-0.021484,0.0
2.183594,0.016113,-0.369141,0.0
1.202148,-0.361816,0.02832,0.0
1.089355,-0.244141,-0.212402,0.0
0.92627,0.078613,-0.041504,0.0
1.015137,-0.591309,0.257324,0.0
1.5625,-0.191895,-0.144531,0.0
1.561523,-0.21582,-0.103027,0.0
1.165039,-0.862793,0.133789,0.0
1.521484,-1.147949,0.571289,0.0
1.392578,-0.171875,-0.295898,0.0
1.354004,-0.492676,-0.121094,0.0
1.263672,-0.385742,-0.317871,0.0
1.04248,0.260254,-0.296387,0.0
0.845215,-0.008301,0.042969,0.0
0.979004,-0.271484,0.150391,0.0
1.754883,-0.347656,-0.259277,0.0
1.628906,-0.236328,-0.029785,0.0
1.393555,-0.671875,0.282227,0.0
1.501953,-0.626953,0.612793,0.0
1.579102,-0.180664,-0.264648,0.0
1.716797,-0.293945,-0.09668,0.0
1.186035,-0.417969,-0.180664,0.0
0.998047,-0.114258,-0.250977,0.0
0.875977,-0.053223,-0.00293,0.0
1.031738,-0.342285,0.13916,0.0
1.672363,-0.399414,-0.268555,0.0
1.508301,-0.115723,0.145996,0.0
1.22168,-0.48877,0.298828,0.0
1.856934,-0.770996,0.616699,0.0
1.737305,-0.082031,-0.42041,0.0
1.28125,-0.393066,-0.029297,0.0
0.95459,-0.436523,-0.245117,0.0
0.81543,0.008789,-0.210937,0.0
0.996582,-0.310547,0.013184,0.0
1.591309,-0.162109,-0.152344,0.0
1.526855,-0.239746,0.084473,0.0
1.273438,-0.372559,0.232422,0.0
1.235352,-0.498047,0.307617,0.0
2.166016,-0.649902,0.269531,0.0
1.950195,0.117187,-0.681152,0.0
1.103027,-0.61377,0.010254,0.0
0.981934,-0.310547,-0.190918,0.0
0.806641,0.062988,0.084961,0.0
1.036621,-0.348633,0.082031,0.0
1.426758,-0.333984,-0.026367,0.0
1.381836,-0.172363,0.238281,0.0
1.339844,-0.361328,0.309082,0.0
1.548828,-0.578125,0.391113,0.0
1.431152,-0.153809,-0.181152,0.0
1.753906,-0.199219,-0.393066,0.0
0.954102,-0.301758,0.010254,0.0
0.864258,-0.162598,-0.121094,0.0
0.970215,0.05127,-0.097168,0.0
1.065918,-0.502441,0.323242,0.0
1.663086,-0.233887,-0.117676,0.0
1.344727,-0.236328,0.093262,0.0
1.026367,-0.592285,0.243652,0.0
1.830078,-0.90918,0.50293,0.0
1.80957,-0.082031,-0.296387,0.0
1.398926,-0.479004,0.209961,0.0
1.150879,-0.319336,-0.161133,0.0
0.897461,0.0,-0.157715,0.0
0.900391,-0.077148,-0.053711,0.0
1.257324,-0.518555,0.205566,0.0
1.60498,-0.260742,-0.26416,0.0
1.538574,-0.01709,0.251953,0.0
1.232422,-0.636719,0.346191,0.0
1.84082,0.012207,-0.496582,0.0
2.121582,-0.238281,-0.071777,0.0
1.276855,-0.305176,-0.126465,0.0
0.825684,-0.29248,-0.139648,0.0
0.645996,-0.083984,0.061035,0.0
0.800293,-0.331543,0.206543,0.0
1.427246,-0.540039,0.029785,0.0
1.492676,-0.410645,-0.003906,0.0
1.562012,-0.181152,0.245117,0.0
1.589844,-0.560547,0.576172,0.0
1.620117,-0.050781,-0.327148,0.0
1.909668,-0.217285,-0.266602,0.0
1.163086,-0.345215,-0.10498,0.0
0.984375,-0.436035,-0.17334,0.0
0.739258,0.327637,-0.053711,0.0
0.791016,-0.420898,0.271973,0.0
1.441895,-0.274902,-0.116699,0.0
1.491211,-0.129395,0.003906,0.0
1.466309,-0.536133,0.334473,0.0
1.584473,-0.503418,0.555664,0.0
1.604492,-0.267578,-0.036133,0.0
1.82959,-0.235352,-0.302246,0.0
1.024414,-0.32666,-0.09668,0.0
1.067383,-0.432129,-0.1875,0.0
0.970215,0.396484,-0.185547,0.0
0.818848,-0.377441,0.428223,0.0
1.774902,-0.070312,-0.146484,0.0
1.51709,-1.058594,0.505859,0.0
1.045898,-0.92334,0.84082,0.0
1.456055,-1.311523,0.362305,0.0
1.830567,-0.831055,-0.088379,0.0
1.541504,-0.265625,-0.156738,0.0
0.771973,0.129395,-0.097656,0.0
0.825684,0.053223,-0.241699,0.0
1.182129,-0.443359,-0.058594,0.0
1.633301,-0.282715,-0.166504,0.0
1.337402,-0.450684,0.163574,0.0
1.203613,-0.615234,0.410156,0.0
1.450195,-0.861816,0.658203,0.0
1.813965,-0.65332,-0.199707,0.0
1.864258,-0.442871,-0.068359,0.0
1.150391,-0.327148,-0.103027,0.0
0.896973,-0.011719,-0.033691,0.0
0.975098,0.128906,-0.118164,0.0
1.184082,-0.523438,0.052734,0.0
1.46582,-0.375488,-0.043457,0.0
1.296387,-0.901855,0.120117,0.0
1.135742,-0.880859,0.480469,0.0
1.644531,-0.700684,-0.024414,0.0
1.756348,-0.07373,-0.349121,0.0
0.854981,-0.191406,0.016602,0.0
1.044434,-0.304688,-0.34375,0.0
0.91748,0.035156,0.049316,0.0
1.036133,-0.177734,0.026367,0.0
1.605957,-0.341309,-0.055176,0.0
1.514648,-0.387695,0.329102,0.0
1.202148,-0.384277,0.480469,0.0
2.26123,-0.869141,0.267578,0.0
1.953613,-0.118652,-0.281738,0.0
1.566406,-0.541016,-0.01123,0.0
0.79834,-0.149414,-0.023438,0.0
0.632812,-0.018066,-0.034668,0.0
0.734375,-0.250488,0.018555,0.0
1.411133,-0.531738,0.161621,0.0
1.463867,-0.889648,0.218262,0.0
1.138672,-0.927734,0.621094,0.0
0.952148,-0.67627,0.289062,0.0
1.73877,-0.597656,-0.216797,0.0
1.062988,-0.37207,0.04541,0.0
0.772949,-0.339844,-0.103027,0.0
0.949707,-0.054199,-0.277832,0.0
0.708008,-0.555176,0.439941,0.0
1.21875,-0.438965,0.47168,0.0
1.147461,-0.515625,0.321289,0.0
1.427734,-0.69043,0.269531,0.0
1.009766,-0.475098,0.044922,0.0
0.922852,-0.550781,-0.089844,0.0
0.856445,-0.000977,-0.022461,0.0
0.845215,-0.333008,0.188965,0.0
1.345703,-0.466309,0.13916,0.0
1.446289,-0.322754,0.052734,0.0
1.490723,-0.131836,0.033691,0.0
1.449707,-0.166992,0.15332,0.0
1.29541,-0.763184,0.393555,0.0
1.714355,-0.88916,0.395508,0.0
1.539062,-0.193359,-0.24707,0.0
1.151855,-0.358398,-0.117676,0.0
1.000977,-0.255371,0.033203,0.0
0.758301,0.030762,0.104004,0.0
1.29541,-0.539062,0.01416,0.0
1.563965,-0.463867,0.344238,0.0
1.449707,-0.318359,0.467773,0.0
1.67041,-1.198242,0.480469,0.0
2.103027,-0.052246,-0.336426,0.0
1.068848,-0.422363,-0.108887,0.0
1.009277,-0.267578,-0.067871,0.0
0.633301,0.122559,0.088379,0.0
1.165527,-0.444824,0.191895,0.0
1.337891,-0.946289,0.644531,0.0
1.870605,-0.991699,1.072754,0.0
1.615234,-0.206543,0.043457,0.0
1.691406,-0.367188,-0.248047,0.0
1.22168,-0.22168,-0.200684,0.0
1.092285,-0.369629,-0.196777,0.0
0.796875,-0.023926,-0.012207,0.0
1.575684,-0.463379,-0.059082,0.0
1.401855,-0.328613,0.081543,0.0
1.378906,-0.275879,0.289062,0.0
1.584473,-0.466309,0.067383,0.0
1.873047,0.021973,-0.347656,0.0
1.499512,-0.143066,-0.295898,0.0
0.875,-0.515137,0.084473,0.0
0.933594,-0.42334,0.05127,0.0
1.101074,-0.195801,-0.121094,0.0
1.124512,0.130859,-0.197754,0.0
0.935547,-0.20752,0.005859,0.0
0.907715,-0.262695,0.082031,0.0
1.196289,-0.34375,0.042969,0.0
1.404785,-0.48584,-0.054199,0.0
1.370117,-0.355469,0.070312,0.0
1.520508,-0.317871,0.160156,0.0
1.572754,-0.32959,0.334961,0.0
1.563477,-0.35498,0.478027,0.0
2.091309,-0.711914,0.618164,0.0
1.612793,-0.09375,-0.236816,0.0
2.046387,-0.088867,-0.283203,0.0
1.347168,-0.349609,-0.185059,0.0
0.979004,-0.411133,-0.212891,0.0
0.84082,-0.404297,-0.129883,0.0
0.800781,0.05957,0.032715,0.0
0.808594,-0.390625,0.46582,0.0
1.693359,0.258301,-0.148438,0.0
1.382324,-0.634766,0.798828,0.0
1.212891,-0.514648,0.658203,0.0
1.15918,-0.802734,0.321777,0.0
1.027832,-0.799316,0.527832,0.0
1.789062,-0.613281,0.373047,0.0
1.240234,-0.258789,0.148926,0.0
0.911133,-0.104492,0.175781,0.0
1.007324,0.101562,0.117187,0.0
0.783691,-0.336426,0.365234,0.0
1.418457,-0.276367,0.208984,0.0
1.210938,-0.253418,0.155762,0.0
1.448242,-0.591797,0.377441,0.0
1.884277,-0.831543,0.933594,0.0
1.589844,0.09375,-0.431152,0.0
1.17627,-0.42627,0.115234,0.0
1.055176,-0.393555,-0.124512,0.0
1.098145,0.025391,-0.228516,0.0
0.851074,-0.515137,0.211914,0.0
1.381836,-0.327148,0.034668,0.0
1.527344,-0.175781,0.083984,0.0
1.322754,-0.480469,0.345703,0.0
1.988769,-0.858887,0.352051,0.0
1.428223,-0.20166,-0.196777,0.0
1.780762,-0.118652,-0.322266,0.0
1.036133,-0.236816,-0.025879,0.0
1.055176,-0.088867,-0.183105,0.0
0.963867,-0.049316,-0.022949,0.0
1.003418,-0.446777,0.216309,0.0
1.613281,-0.355469,-0.314453,0.0
1.396484,-0.30957,0.180176,0.0
1.327148,-0.558594,0.387695,0.0
2.191895,-0.683105,0.165039,0.0
1.793945,0.003906,-0.473633,0.0
1.23877,-0.379395,-0.024414,0.0
1.038086,-0.224609,-0.243652,0.0
0.883789,0.088379,-0.121094,0.0
1.024414,-0.496582,0.021973,0.0
1.544922,-0.497559,-0.029297,0.0
1.182617,0.013184,0.150391,0.0
1.047363,-0.318359,0.205566,0.0
1.380859,-0.730469,0.455566,0.0
1.966797,-0.135254,-0.269531,0.0
1.62207,-0.215332,-0.057129,0.0
0.76416,-0.394531,-0.040527,0.0
0.658203,-0.065918,-0.152832,0.0
0.850586,-0.015137,-0.263184,0.0
0.936035,-0.839355,0.45752,0.0
1.812988,-0.137695,-0.512207,0.0
1.227539,-0.535156,0.294922,0.0
1.239258,-0.429199,0.492676,0.0
1.544922,-0.423828,0.125977,0.0
1.673828,-0.430176,-0.345703,0.0
1.517578,-0.170898,-0.117676,0.0
0.829102,-0.208984,-0.128906,0.0
0.775391,-0.21875,-0.177246,0.0
0.93457,0.044434,-0.227051,0.0
1.458008,-0.762207,0.357422,0.0
1.499023,-0.324707,-0.155762,0.0
1.121582,-0.417969,0.149902,0.0
0.967773,-0.587891,0.445312,0.0
2.276855,-0.670898,-0.304199,0.0
2.396973,0.071777,-0.680176,0.0
1.544922,-0.28418,0.003418,0.0
0.730469,-0.046387,-0.069336,0.0
0.445312,0.035645,-0.036133,0.0
1.122559,-0.819824,0.335938,0.0
1.280273,-1.114746,0.805176,0.0
0.770508,-0.791992,0.633301,0.0
0.813965,-0.698242,0.547363,0.0
1.773438,-0.98291,0.76123,0.0
1.554199,-0.381836,-0.006836,0.0
1.254395,-0.293945,-0.005859,0.0
0.833008,-0.330078,-0.030273,0.0
0.980469,-0.330566,-0.095215,0.0
1.092773,-0.091797,-0.187988,0.0
1.096191,-0.339355,0.104004,0.0
1.083984,-0.489258,0.305664,0.0
1.275391,-0.482422,0.192383,0.0
1.202637,-0.654297,0.390625,0.0
1.635742,-0.427246,-0.085938,0.0
1.580078,-0.140137,-0.172852,0.0
0.864258,-0.287598,0.000488,0.0
0.895996,-0.355957,0.029297,0.0
0.989746,-0.177734,-0.099609,0.0
0.827637,-0.519043,0.36084,0.0
1.43457,-0.13623,-0.269043,0.0
1.227051,-0.443848,0.318359,0.0
1.241699,-0.447266,0.321289,0.0
1.847656,-0.94873,0.124023,0.0
1.736816,-0.051758,-0.290039,0.0
1.011719,-0.347656,0.011719,0.0
0.885742,-0.322266,-0.041992,0.0
0.933594,0.070312,-0.292969,0.0
0.978027,-0.256348,0.012695,0.0
1.509277,-0.348633,0.398926,0.0
0.989258,-0.608887,0.507324,0.0
1.003906,-0.457031,0.296387,0.0
1.227539,-0.654297,0.138184,0.0
1.521484,-0.346191,-0.168457,0.0
1.748047,-0.001953,-0.23584,0.0
1.002441,-0.273438,-0.056641,0.0
0.946289,-0.187012,-0.194336,0.0
0.979004,-0.091309,-0.147949,0.0
1.083496,-0.498047,0.291504,0.0
1.589355,-0.495605,0.03418,0.0
1.325195,-0.340332,0.052246,0.0
0.987305,-0.649902,0.26416,0.0
1.700195,-1.033203,0.385254,0.0
1.740723,-0.215332,-0.407227,0.0
1.276367,-0.29248,0.064453,0.0
1.164062,-0.358398,-0.203125,0.0
0.949707,0.220703,-0.164551,0.0
0.874512,-0.270508,-0.031738,0.0
1.514648,-0.464844,0.052246,0.0
1.490234,-0.15625,-0.004883,0.0
1.24707,-0.013672,0.008301,0.0
1.097656,-0.831055,0.287109,0.0
1.78418,-0.530273,-0.055664,0.0
1.979492,0.147949,-0.722656,0.0
0.866211,-0.339844,0.015137,0.0
0.973633,-0.351562,-0.327637,0.0
0.967285,-0.008301,-0.101074,0.0
0.905273,-0.43457,0.172852,0.0
1.637695,-0.26416,-0.211914,0.0
1.304688,-0.34375,0.207031,0.0
1.148926,-0.374023,0.188965,0.0
1.567871,-0.926758,0.444824,0.0
1.619629,-0.324219,-0.265137,0.0
1.365234,-0.268555,-0.03125,0.0
0.990234,-0.327637,-0.205566,0.0
0.989258,-0.089355,-0.095215,0.0
0.958984,-0.072754,-0.056641,0.0
1.390625,-0.42041,0.08252,0.0
1.398926,-0.430664,0.020996,0.0
1.291504,-0.585449,0.285156,0.0
1.666016,-1.041992,0.608398,0.0
1.506836,-0.491211,0.004883,0.0
2.109863,-0.020508,-0.445801,0.0
1.189941,-0.306152,-0.054688,0.0
1.171387,-0.130859,-0.302246,0.0
0.907715,0.316406,-0.212891,0.0
0.955078,-0.263184,0.185059,0.0
1.640625,-0.658203,0.031738,0.0
1.449707,-0.365234,0.648926,0.0
1.072754,-0.651855,0.478027,0.0
1.305664,-0.927246,0.884766,0.0
1.709961,-0.285645,-0.208496,0.0
1.374023,-0.150391,-0.276855,0.0
0.93457,-0.40625,-0.11084,0.0
0.986816,-0.286133,-0.189453,0.0
1.007324,0.026367,-0.235352,0.0
1.209961,-0.260254,0.422363,0.0
1.436035,-0.19043,0.090332,0.0
1.427734,-0.382812,0.088379,0.0
1.202637,-0.894043,0.293945,0.0
1.587891,-0.887207,0.006348,0.0
1.950684,-0.140625,-0.385254,0.0
1.196289,-0.20752,0.003906,0.0
0.895996,-0.343262,-0.139648,0.0
0.920898,0.01123,-0.102051,0.0
0.791992,-0.378418,0.035156,0.0
1.203613,-0.410645,0.094238,0.0
1.388184,-0.233398,0.010254,0.0
1.421387,-0.344238,0.0625,0.0
1.125,-0.549805,0.112305,0.0
1.427734,-0.663574,0.006836,0.0
1.980957,-0.055176,-0.498047,0.0
1.083496,-0.309082,0.069824,0.0
0.972656,-0.394043,-0.09375,0.0
1.053223,0.106934,-0.217285,0.0
0.777344,-0.575195,0.272949,0.0
1.317383,-0.118164,-0.112305,0.0
1.26416,-0.152832,0.12793,0.0
1.275879,-0.469727,0.213379,0.0
1.446777,-0.880371,0.491211,0.0
1.41748,-0.157227,-0.171387,0.0
1.414551,-0.23877,-0.134277,0.0
0.959961,-0.341309,-0.019043,0.0
0.910156,-0.275391,-0.116699,0.0
0.952637,-0.003906,-0.117676,0.0
0.932129,-0.513184,0.405762,0.0
1.695312,-0.110352,-0.312012,0.0
1.329102,-0.339355,0.154785,0.0
1.083984,-0.359375,0.050293,0.0
1.548828,-1.265625,0.55957,0.0
1.608398,-0.244629,-0.245117,0.0
1.762695,0.017578,-0.32959,0.0
1.020996,-0.365723,-0.009277,0.0
0.88916,0.010254,-0.11084,0.0
0.854492,-0.168945,0.155762,0.0
0.781738,-0.15625,0.171875,0.0
0.692383,-0.350098,0.083984,0.0
0.784668,-0.363281,0.071289,0.0
0.95459,-0.204102,0.075195,0.0
